epoch,dw_kl_loss,kl_loss,loss,mi_loss,rec_loss,tc_loss,val_dw_kl_loss,val_kl_loss,val_loss,val_mi_loss,val_rec_loss,val_tc_loss
0,95.73632704174983,14.755380893353978,-34.16841429043351,-2.724188800508242,341.04441370862594,-78.03749437338351,86.23153309936247,7.863429667365573,-194.74053739715976,-0.8007353691830679,185.18769101743345,-77.5598376907954
1,84.7803871474008,7.010074638367916,-205.6989678539445,-0.4819790305311134,173.76681007222928,-77.29403100717397,84.17478174753029,6.746372402093839,-210.86282413849628,-0.35347155512319595,167.86060937952112,-77.09079061840409
2,83.98102243662855,6.676637754052553,-211.34332872310242,-0.34573950515255997,166.7926389004322,-76.96187509250173,83.78409122306176,6.28764359303256,-213.57065997305108,-0.3854662819806755,165.49403370044848,-77.07721976909681
3,83.7606558714881,6.702519055201377,-212.95263750463442,-0.3066999172925265,164.25551020845452,-76.7770172778807,83.73819437220541,6.286626528148582,-212.84896714620533,-0.37726705887110773,166.21128596553095,-77.07019673751174
4,83.64072821333097,6.626379612786155,-213.6770331776828,-0.2972082674755355,163.24129997415744,-76.71030884961598,83.58515002409902,6.854793384728377,-214.62069741258182,-0.23719114266093783,160.83227256492333,-76.46682147649058
5,83.56621010238482,6.665749987747754,-214.9841248848328,-0.2764039763777083,161.58710625831117,-76.64350621152511,83.53930178519093,6.756488759615233,-215.12826939774163,-0.2446139671030078,160.67285031919127,-76.51596792250344
6,83.53749636259434,6.640751542082458,-214.81785742815558,-0.27102664291014383,161.61871167446705,-76.61717313705105,83.52226240226659,6.672372351558505,-212.73764519072208,-0.2564915600762862,163.6974651195385,-76.61681352540843
7,83.50866291906897,6.669399161167281,-215.59852214122347,-0.27230689073665343,160.59147708973987,-76.57105920988258,83.4643139056008,6.603521692181756,-215.6460040461947,-0.2676951617859725,160.68615451388888,-76.58812955064974
8,83.49655481720255,6.676797918867502,-215.81805069862926,-0.27831855122061305,160.17973595477164,-76.5360038198971,83.49269730629598,7.260670173210525,-216.03960790457788,-0.18070605218407496,157.12312000415943,-76.07911986047488
9,83.49252463317379,6.735564671730368,-216.10183744609213,-0.26325514183401866,159.68969848308157,-76.50346757008555,83.50226059714099,6.578391392161687,-215.27721354666474,-0.29322479924522643,161.50648148148147,-76.66545513767367
10,83.4999963557573,6.704849640024887,-216.23509948680422,-0.2521898717391633,159.6142941738697,-76.51620002411538,83.45594061788012,6.667772932167937,-216.27653496735377,-0.27721417581429025,159.8072612621166,-76.54375377858936
11,83.47534542395705,6.7529395507719245,-216.43373083140543,-0.26061404575845537,159.15786832444212,-76.46772175567436,83.43627835379992,6.308286769344393,-217.12371175672897,-0.3153867110796782,160.54333541304976,-76.79798980208314
12,83.48411658954338,6.742666486923681,-216.8906983502156,-0.26499997200329084,158.66584177220122,-76.46260945665944,83.4416252335916,6.712218335811708,-217.39080997374464,-0.2462485490231685,158.43126288519966,-76.50290825725216
13,83.48629863963825,6.7881633604639875,-216.9323817928705,-0.25460268230079186,158.48512414161195,-76.44153364863666,83.4751987390881,6.9429052182766595,-216.5538716350029,-0.21615410585721306,157.91049510814526,-76.28723522939649
14,83.4823299189144,6.799265367994799,-216.97824213685334,-0.25712181192389627,158.35138710508954,-76.42580622482221,83.5022889918076,7.111166572487791,-217.28546171193804,-0.20813145255691945,156.5807087085865,-76.19338799329583
15,83.48091777449262,6.869961065797775,-217.01142855777346,-0.2510535581077012,158.16472552685028,-76.40100305016811,83.45794645812936,6.870865184991433,-217.4044564690117,-0.2206594231588379,157.30362899215132,-76.32422874935561
16,83.49009331259387,6.838791366003033,-217.04037369030266,-0.25076169107194934,158.05140117888755,-76.38851774845205,83.47105428028371,6.9628573568385725,-216.39416514281191,-0.2250766362635657,158.21285875108507,-76.30883358965285
17,83.48946626413297,6.906412786932392,-217.2969889769413,-0.2454122339630965,157.70714414880632,-76.37469785931955,83.4716448685703,7.176938566352352,-217.56345602555976,-0.18496616330599808,155.6920836272063,-76.09036972633842
18,83.4788591086045,6.856946981521778,-217.50262878311224,-0.2538694008173785,157.37484643814412,-76.35041082150724,83.44358503294994,6.597839494462756,-216.90567678823612,-0.28461194824715924,159.2672923900463,-76.55532371049752
19,83.4877836931802,6.888126903247523,-217.3138311897542,-0.24191837429810906,157.58906806783475,-76.35812742941182,83.48050376305412,6.962145222744189,-217.22135267649918,-0.22886636675740116,157.2161040129485,-76.28151568095741
20,83.47608318449264,6.830239603893788,-217.85486145418122,-0.2461768641970995,156.98208009435774,-76.34447464480574,83.44964302038099,6.768852613570524,-218.0373378342163,-0.2481455661819034,157.38723404495803,-76.43767822222887
21,83.47992472370568,6.877771860306849,-217.12834750027756,-0.24953961274516723,157.72038544999793,-76.34651967687263,83.51569774854993,7.443317650486189,-217.3653960258849,-0.17262091207132216,154.63309518319588,-75.8902613409266
22,83.48518274297273,6.962965753385457,-217.87942504375002,-0.24221318148104756,156.63090222947142,-76.2922161391189,83.46907546831518,6.810011312649229,-217.84798356865548,-0.25572634707467096,157.45327815303096,-76.41910180715449
23,83.49446700870531,6.930129950257794,-218.0248279006862,-0.24065262848914495,156.69375310045606,-76.32873256355974,83.44750491324818,6.687795731508329,-218.07189610786784,-0.26386116951233896,157.43560542353876,-76.44852421252372
24,83.4874615738658,6.896927270431088,-217.70615834646924,-0.2435046446056771,156.92016901868456,-76.311714049069,83.4494364794742,6.776272198121715,-218.226372308819,-0.24788174648752714,157.09149475097655,-76.41990363213039
25,83.48391235231466,6.950311485349303,-218.16388007635538,-0.23444583165401853,156.44256072348736,-76.30931788675055,83.49926400105575,7.401052693800775,-217.88312700843636,-0.1865994846428423,154.2564092565466,-75.90870013023269
26,83.49304713709402,6.971895146588806,-217.68263058585913,-0.2484479266902224,156.76488787062624,-76.2820196111482,83.49659327863218,7.085944464913646,-217.9314227605116,-0.2144672874618145,155.97040213125723,-76.19732514715655
27,83.48128988418917,6.951812181119526,-218.14183169882446,-0.24447026307401032,156.27768455667697,-76.27605597943615,83.48902722108095,7.25861421485566,-217.24866545937178,-0.19067927976157628,155.82419614438658,-76.06186825751293
28,83.48350464780319,6.9519446874825945,-218.4219008206942,-0.23415158050475873,156.06529844568132,-76.28942538894567,83.48848545134658,6.956148998734949,-218.21753326444207,-0.22483990641708096,156.16702620894822,-76.27470083638657
29,83.48580542588147,7.021764246523315,-218.0538145362344,-0.23588191748721773,156.1724456624782,-76.24603061785116,83.45840021553529,6.771152127699301,-218.37457852366774,-0.2525272470125355,156.94885864257813,-76.42155168912807
30,83.4766318183512,6.944871586280529,-218.29753662273345,-0.23924523128788594,156.1026674635867,-76.2729317788973,83.45042596916763,6.746238589143907,-217.7043721590929,-0.27208854962514095,157.68557049786602,-76.42804667941687
31,83.48623931504594,6.971257158837254,-218.23219896326438,-0.2397253360025446,156.09793886225273,-76.26277530076011,83.47830884232897,7.164009416151868,-217.31227605104593,-0.19980108141889377,155.81567608868633,-76.06774331677374
32,83.47789396213473,7.011470370456022,-218.4347316709319,-0.23508680920248545,155.81758393632606,-76.24918712669837,83.46560174150119,6.867050641406086,-217.22389694699314,-0.26015087518213176,157.83084162959346,-76.3766982404843
33,83.49295688516993,7.00155467387176,-218.59371958655558,-0.2321043435949302,155.62310198520092,-76.24627901888856,83.47199977066566,6.54514036391988,-216.1421794634706,-0.31388501856001655,160.4470100685402,-76.62455071401936
34,83.47713979973108,6.999764179711355,-218.34845436388431,-0.24557771436759504,155.81689672267183,-76.23281886198667,83.45998213864277,7.102432633294582,-218.24104335839934,-0.21522056156557615,155.42545640733508,-76.15187689046859
35,83.47641316372567,7.022726763390828,-218.33324533140342,-0.22823745407327448,155.82029683539207,-76.23361964607463,83.42827943304913,6.7253703404868705,-218.47370196615603,-0.2652749811046822,157.0189865677445,-76.44261549764076
36,83.47382885632935,7.0190704746598405,-218.52610513564758,-0.23839144837609744,155.59755398364777,-76.22651608787478,83.44034603336567,6.80788850850519,-218.40657141081056,-0.2515595669912876,156.7197388825593,-76.38584945995738
37,83.4676254581599,7.006546393376993,-218.66861265426394,-0.233851691119593,155.36902172007458,-76.2119013568964,83.46495712710289,7.179133543741573,-218.279207795657,-0.20985601097673492,154.93965680157697,-76.07899428556006
38,83.48942694333974,7.042524696466692,-218.63700802900271,-0.22468530802269784,155.43676465622923,-76.22308572009152,83.47689507106726,6.902792645608838,-218.18788451636965,-0.2627954207278483,156.39261067708333,-76.29909914063214
39,83.4950982669761,7.0052329980975365,-218.77137060865272,-0.236689222639493,155.34040929916057,-76.22836482535838,83.4617886888689,7.024207053213247,-218.53430939483394,-0.20782964342384236,155.48213139286747,-76.21173330552443
